"strName","strCAS","Source","Type","numValue","strHyperlink","strDateAssessed","strReference","POD.type","numPOD","numBMD","BMR.Type","strCriticalEffect","numUF","numUFa","numUFh","numUFs","numUFl","numUFd","numUFother","Species","Strain","numBW","Route","Organ","Effect","tblEffect_strSex","DR.Type","strEffectPOD","intAnimalsControl","intAnimalsAffectedControl","numMeanResponseControl","numSDResponseControl","CV.Type","RfDEndpoint","UFEndpoint"
"Tembotrione",335104842,"OPP","Chronic RfD (mg/kg/day)",4e-04,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,335104-84-2","09/2007","MRID 46695707: Kennel, P. (2005) Chronic Toxicity and Carcinogenicity Study of AE 0172747 in the Wistar Rat by Dietary Administration. Project Number: SA/02055. Unpublished study prepared by Bayer Cropscience. 2085 p.



MRID 46695708: Kennel, P. (2005) Chronic Toxicity and Carcinogenicity Study of AE 0172747 in the Male Wistar Rat by Dietary Administration. Project Number: SA/02400. Unpublished study prepared by Bayer Cropscience. 1818 p.","NOAEL",0.04,NA,NA,"ocular toxicity, body weight decreases, kidney toxicity, atrophy of the sciatic nerve, and changes in the clinical chemistry parameters",100,10,10,1,1,1,NA,"Rat","Wistar",NA,"Oral diet","blood","clinical chemistry","Both","","increased total cholesterol, higher ketone levels and lower pH values, higher protein levels",NA,NA,NA,NA,"",4e-04,100
"Tembotrione",335104842,"OPP","Chronic RfD (mg/kg/day)",4e-04,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,335104-84-2","09/2007","MRID 46695707: Kennel, P. (2005) Chronic Toxicity and Carcinogenicity Study of AE 0172747 in the Wistar Rat by Dietary Administration. Project Number: SA/02055. Unpublished study prepared by Bayer Cropscience. 2085 p.



MRID 46695708: Kennel, P. (2005) Chronic Toxicity and Carcinogenicity Study of AE 0172747 in the Male Wistar Rat by Dietary Administration. Project Number: SA/02400. Unpublished study prepared by Bayer Cropscience. 1818 p.","NOAEL",0.04,NA,NA,"ocular toxicity, body weight decreases, kidney toxicity, atrophy of the sciatic nerve, and changes in the clinical chemistry parameters",100,10,10,1,1,1,NA,"Rat","Wistar",NA,"Oral diet","systemic","body weight","Both","","decreased mean

body weight and mean body-weight gain",NA,NA,NA,NA,"",4e-04,100
"Tembotrione",335104842,"OPP","Chronic RfD (mg/kg/day)",4e-04,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,335104-84-2","09/2007","MRID 46695707: Kennel, P. (2005) Chronic Toxicity and Carcinogenicity Study of AE 0172747 in the Wistar Rat by Dietary Administration. Project Number: SA/02055. Unpublished study prepared by Bayer Cropscience. 2085 p.



MRID 46695708: Kennel, P. (2005) Chronic Toxicity and Carcinogenicity Study of AE 0172747 in the Male Wistar Rat by Dietary Administration. Project Number: SA/02400. Unpublished study prepared by Bayer Cropscience. 1818 p.","NOAEL",0.04,NA,NA,"ocular toxicity, body weight decreases, kidney toxicity, atrophy of the sciatic nerve, and changes in the clinical chemistry parameters",100,10,10,1,1,1,NA,"Rat","Wistar",NA,"Oral diet","eyes/ocular","clinical signs","Both","","neovascularization and edema of the cornea and snow flake-like corneal opacity, unilateral or bilateral keratitis of the eye",NA,NA,NA,NA,"",4e-04,100
"Tepraloxydim",149979419,"OPP","Chronic RfD (mg/kg/day)",0.05,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,149979-41-9","06/07/2011","MRID 4446720 1Mellert, W.; Deckardt, K.; Kittel, B. et al. (1997) Report Reg.No. 191819: Carcinogenicity Study in Wistar Rats: Administration in the Diet for 24 Months: Lab Project Number: 82S0268/92033: 97/10642: PCP01749. Unpublished study prepared by BASF Aktienges","NOAEL",5,NA,NA,"liver microscopic lesions (eosinophilic foci) in males",100,10,10,1,1,1,NA,"Rat","Wistar",NA,"","liver","nonneoplastic histopathology","M","","nonneoplastic histopathology",NA,NA,NA,NA,"",0.05,100
"Terbacil",5902512,"IRIS","RfD (mg/kg/day)",0.013,"http://www.epa.gov/iris/subst/0105.htm","9/1/1989","E.I. duPont de Nemours & Company, Inc. 1967a. MRID No. 00060851. Available from EPA. Write to FOI, EPA, Washington DC. 20460.","NOEL",1.25,NA,NA,"Increase in thyroid/ body weight ratio; slight increase in liver weights; elevated alkaline phosphatase",100,10,10,1,1,1,NA,"Dog","Beagle",NA,"Oral diet","blood","clinical chemistry","Both","","clinical chemistry",NA,NA,NA,NA,"",0.013,100
"Terbacil",5902512,"IRIS","RfD (mg/kg/day)",0.013,"http://www.epa.gov/iris/subst/0105.htm","9/1/1989","E.I. duPont de Nemours & Company, Inc. 1967a. MRID No. 00060851. Available from EPA. Write to FOI, EPA, Washington DC. 20460.","NOEL",1.25,NA,NA,"Increase in thyroid/ body weight ratio; slight increase in liver weights; elevated alkaline phosphatase",100,10,10,1,1,1,NA,"Dog","Beagle",NA,"Oral diet","thyroid","organ weight","Both","","organ weight",NA,NA,NA,NA,"",0.013,100
"Terbacil",5902512,"IRIS","RfD (mg/kg/day)",0.013,"http://www.epa.gov/iris/subst/0105.htm","9/1/1989","E.I. duPont de Nemours & Company, Inc. 1967a. MRID No. 00060851. Available from EPA. Write to FOI, EPA, Washington DC. 20460.","NOEL",1.25,NA,NA,"Increase in thyroid/ body weight ratio; slight increase in liver weights; elevated alkaline phosphatase",100,10,10,1,1,1,NA,"Dog","Beagle",NA,"Oral diet","liver","organ weight","Both","","organ weight",NA,NA,NA,NA,"",0.013,100
"Terbufos",13071799,"OPP","Chronic RfD (mg/kg/day)",5e-05,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,13071-79-9","07/31/2006","MRID 40374701: Shellenberger, T. (1984) 28-Day Oral Toxicity in the Dog with AC 92,100: Report No. 87019. Unpublished study prepared by Tegeris Laboratories Inc. 89 p.","NOAEL",0.005,NA,NA,"Plasma ChE inhibition in both sexes (co-critical study, see accompanying record)",100,10,10,1,1,1,NA,"Dog","",NA,"Oral - other","blood","neurotransmitter","Both","","neurotransmitter",NA,NA,NA,NA,"",5e-05,100
"Terbutryn",886500,"IRIS","RfD (mg/kg/day)",0.001,"http://www.epa.gov/iris/subst/0285.htm","9/26/1988","Ciba-Geigy Corporation. 1980a. MRID No. 00035923. Available from EPA. Write to FOI, EPA, Washington, DC 20460.","NOEL",0.1,NA,NA,"Hematologic effects in females",100,10,10,1,1,1,NA,"Rat","CD",NA,"Oral diet","blood","hematology","F","","hematology",NA,NA,NA,NA,"",0.001,100
"Terrazole",2593159,"OPP","Chronic RfD (mg/kg/day)",0.016,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,2593-15-9","09/2000","MRID 40747901: Trutter, J. (1988) Oncogenicity Study in Rats with Terrazole Technical: HLA Study No. 798-210. Unpublished study prepared by Hazleton Laboratories America, Inc. 3112 p.","NOAEL",4.8,NA,NA,"Increased absolute and relative liver weights, renal tubule cell karyomegaly, hepatocytomegaly and spongiosis hepatis",300,10,10,1,1,3,NA,"Rat","",NA,"","kidneys","nonneoplastic histopathology","Both","","renal tubule cell karyomegaly",NA,NA,NA,NA,"",0.048,100
"Terrazole",2593159,"OPP","Chronic RfD (mg/kg/day)",0.016,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,2593-15-9","09/2000","MRID 40747901: Trutter, J. (1988) Oncogenicity Study in Rats with Terrazole Technical: HLA Study No. 798-210. Unpublished study prepared by Hazleton Laboratories America, Inc. 3112 p.","NOAEL",4.8,NA,NA,"Increased absolute and relative liver weights, renal tubule cell karyomegaly, hepatocytomegaly and spongiosis hepatis",300,10,10,1,1,3,NA,"Rat","",NA,"","liver","organ weight","Both","","Increased absolute and relative liver weights",NA,NA,NA,NA,"",0.048,100
"Terrazole",2593159,"OPP","Chronic RfD (mg/kg/day)",0.016,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,2593-15-9","09/2000","MRID 40747901: Trutter, J. (1988) Oncogenicity Study in Rats with Terrazole Technical: HLA Study No. 798-210. Unpublished study prepared by Hazleton Laboratories America, Inc. 3112 p.","NOAEL",4.8,NA,NA,"Increased absolute and relative liver weights, renal tubule cell karyomegaly, hepatocytomegaly and spongiosis hepatis",300,10,10,1,1,3,NA,"Rat","",NA,"","liver","nonneoplastic histopathology","Both","","hepatocytomegaly and spongiosis hepatis",NA,NA,NA,NA,"",0.048,100
"Tetraconazole",112281773,"OPP","Chronic RfD (mg/kg/day)",0.0073,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,112281-77-3","01/26/2007","MRID 44305303: Makin A, McLean TA, Buist DP, Crook D, Morrow J, Lewis DJ, Gopinath C. 1990. M 14360 Dietary toxicity study in Beagle dogs (final report - repeated saily dosage for 52 weeks); Huntingdon Research Centre Ltd., Huntingdon, Cambridgeshire, England; study No. AGR 72-G/901546 study completion date: June 25, 1990. Unpublished.","NOAEL",0.73,NA,NA,"absolute and relative kidney weights and histopathological changes in the male kidney.",100,10,10,1,1,1,NA,"Dog","Beagle",NA,"Oral diet","kidneys","nonneoplastic histopathology","M","","cortical tubular hypertrophy",4,0,NA,NA,"",0.0073,100
"Tetraconazole",112281773,"OPP","Chronic RfD (mg/kg/day)",0.0073,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,112281-77-3","01/26/2007","MRID 44305303: Makin A, McLean TA, Buist DP, Crook D, Morrow J, Lewis DJ, Gopinath C. 1990. M 14360 Dietary toxicity study in Beagle dogs (final report - repeated saily dosage for 52 weeks); Huntingdon Research Centre Ltd., Huntingdon, Cambridgeshire, England; study No. AGR 72-G/901546 study completion date: June 25, 1990. Unpublished.","NOAEL",0.73,NA,NA,"absolute and relative kidney weights and histopathological changes in the male kidney.",100,10,10,1,1,1,NA,"Dog","Beagle",NA,"Oral diet","kidneys","organ weight","Both","","organ weight",NA,NA,NA,NA,"",0.0073,100
"Tetraethyl Lead",78002,"IRIS","RfD (mg/kg/day)",1e-07,"http://www.epa.gov/iris/subst/0109.htm","3/1/1988","Schepers, G.W. 1964. Tetraethyl and tetramethyl lead. Arch. Environ. Health. 8: 277-295.","LOAEL",0.0012,NA,NA,"Histopathology of liver and thymus",10000,10,10,10,10,1,NA,"Rat","CD",NA,"Oral gavage","liver","nonneoplastic histopathology","Both","Dichotomous","histopathology of liver",NA,NA,NA,NA,"",1e-07,10000
"Tetraethyl Lead",78002,"IRIS","RfD (mg/kg/day)",1e-07,"http://www.epa.gov/iris/subst/0109.htm","3/1/1988","Schepers, G.W. 1964. Tetraethyl and tetramethyl lead. Arch. Environ. Health. 8: 277-295.","LOAEL",0.0012,NA,NA,"Histopathology of liver and thymus",10000,10,10,10,10,1,NA,"Rat","CD",NA,"Oral gavage","thymus","nonneoplastic histopathology","Both","Dichotomous","histopathology of thymus",NA,NA,NA,NA,"",1e-07,10000
"Tetrahydrofuran",109999,"IRIS","RfD (mg/kg/day)",0.9,"http://www.epa.gov/iris/subst/1023.htm","2/21/2012","Hellwig, J; Gembardt, C; Jasti, S. (2002) Tetrahydrofuran: two-generation reproduction toxicity in Wistar rats by continuous administration in the drinking water. Food Chem Toxicol 40(10):1515–1523. 



BASF. (1996) Tetrahydrofuran: two-generation reproduction toxicity study in Wistar rats, continuous administration in the drinking water, with cover letter dated 8/30/96. Study No. 71R0144/93038. Submitted under TSCA Section 8D. EPA Document No. 86960000573. NTIS No. OTS558774.","BMDL",928,1257,"1SD","Decreased pup body weight gain",1000,10,10,1,1,10,NA,"Rat","Wistar",NA,"Oral drinking water","systemic","body weight","M","Continuous","Decreased pup body weight gain",101,NA,17.8,2.37,"SD",9,100
"Thiabendazole",148798,"OPP","Chronic RfD (mg/kg/day)",0.1,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,148-79-8","11/2002","Primary source?","NOAEL",10,NA,NA,"decreased body weight gains and and histopathological changes in the liver and thyroid",100,10,10,1,1,1,NA,"Rat","",NA,"Oral diet","thyroid","nonneoplastic histopathology","Both","","nonneoplastic histopathology",NA,NA,NA,NA,"",0.1,100
"Thiabendazole",148798,"OPP","Chronic RfD (mg/kg/day)",0.1,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,148-79-8","11/2002","Primary source?","NOAEL",10,NA,NA,"decreased body weight gains and and histopathological changes in the liver and thyroid",100,10,10,1,1,1,NA,"Rat","",NA,"Oral diet","liver","nonneoplastic histopathology","Both","","nonneoplastic histopathology",NA,NA,NA,NA,"",0.1,100
"Thiabendazole",148798,"OPP","Chronic RfD (mg/kg/day)",0.1,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,148-79-8","11/2002","Primary source?","NOAEL",10,NA,NA,"decreased body weight gains and and histopathological changes in the liver and thyroid",100,10,10,1,1,1,NA,"Rat","",NA,"Oral diet","systemic","body weight","Both","","body weight",NA,NA,NA,NA,"",0.1,100
"Thiacloprid",111988499,"OPP","Chronic RfD (mg/kg/day)",0.004,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,111988-49-9","11/6/2003","MRID 44927712: Bomhard, E.; Popp, A.; Ruhl-Fehlert, C. (1998) YRC 2894: Combined Chronic Toxicity/Carcinogenicity Study in Wistar Rats Dietary Administration in Wistar Rats Over 2 Years: Lab Project Number: 27480: T7059067: 108359. Unpublished study prepared by Bayer A","NOAEL",1.2,NA,NA,"hepatic hypertrophy and cytoplasmic change, thyroid hypertrophy, retinal degeneration.",300,10,10,1,1,3,NA,"Rat","Wistar",NA,"Oral diet","eyes/ocular","nonneoplastic histopathology","Both","","nonneoplastic histopathology",NA,NA,NA,NA,"",0.012,100
"Thiacloprid",111988499,"OPP","Chronic RfD (mg/kg/day)",0.004,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,111988-49-9","11/6/2003","MRID 44927712: Bomhard, E.; Popp, A.; Ruhl-Fehlert, C. (1998) YRC 2894: Combined Chronic Toxicity/Carcinogenicity Study in Wistar Rats Dietary Administration in Wistar Rats Over 2 Years: Lab Project Number: 27480: T7059067: 108359. Unpublished study prepared by Bayer A","NOAEL",1.2,NA,NA,"hepatic hypertrophy and cytoplasmic change, thyroid hypertrophy, retinal degeneration.",300,10,10,1,1,3,NA,"Rat","Wistar",NA,"Oral diet","thyroid","nonneoplastic histopathology","Both","","nonneoplastic histopathology",NA,NA,NA,NA,"",0.012,100
"Thiacloprid",111988499,"OPP","Chronic RfD (mg/kg/day)",0.004,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,111988-49-9","11/6/2003","MRID 44927712: Bomhard, E.; Popp, A.; Ruhl-Fehlert, C. (1998) YRC 2894: Combined Chronic Toxicity/Carcinogenicity Study in Wistar Rats Dietary Administration in Wistar Rats Over 2 Years: Lab Project Number: 27480: T7059067: 108359. Unpublished study prepared by Bayer A","NOAEL",1.2,NA,NA,"hepatic hypertrophy and cytoplasmic change, thyroid hypertrophy, retinal degeneration.",300,10,10,1,1,3,NA,"Rat","Wistar",NA,"Oral diet","liver","nonneoplastic histopathology","Both","","nonneoplastic histopathology",NA,NA,NA,NA,"",0.012,100
"Thiamethoxam",153719234,"OPP","Chronic RfD (mg/kg/day)",0.012,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,153719-23-4","","MRIDs 44718707, 46402902, 46402904, 46402906","NOAEL",1.2,NA,NA,"increased incidence and severity of testicular tubular atrophy in F1 generation males, sperm abnormalities in F1 males",100,10,10,1,1,1,NA,"Rat","",NA,"Oral diet","male repro","nonneoplastic histopathology","M","","nonneoplastic histopathology",NA,NA,NA,NA,"",0.012,100
"Thiamethoxam",153719234,"OPP","Chronic RfD (mg/kg/day)",0.012,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,153719-23-4","","MRIDs 44718707, 46402902, 46402904, 46402906","NOAEL",1.2,NA,NA,"increased incidence and severity of testicular tubular atrophy in F1 generation males, sperm abnormalities in F1 males",100,10,10,1,1,1,NA,"Rat","",NA,"Oral diet","male repro","development","Both","","development",NA,NA,NA,NA,"",0.012,100
"Thiobencarb",28249776,"IRIS","RfD (mg/kg/day)",0.01,"http://www.epa.gov/iris/subst/0266.htm","1/1/1992","Chevron Chemical Company. 1984a. MRID No. 00148570, 00150139, 00150894, 00154506, 92182035; HED Doc. No. 004291, 004556. Available from EPA. Write to FOI, EPA, Washington, DC 20460.","NOEL",1,NA,NA,"Decrease in body weight, increase in BUN",100,10,10,1,1,1,NA,"Rat","Unspecified",NA,"Oral diet","kidneys","clinical chemistry","Both","Continuous","increase in BUN",NA,NA,NA,NA,"",0.01,100
"Thiobencarb",28249776,"IRIS","RfD (mg/kg/day)",0.01,"http://www.epa.gov/iris/subst/0266.htm","1/1/1992","Chevron Chemical Company. 1984a. MRID No. 00148570, 00150139, 00150894, 00154506, 92182035; HED Doc. No. 004291, 004556. Available from EPA. Write to FOI, EPA, Washington, DC 20460.","NOEL",1,NA,NA,"Decrease in body weight, increase in BUN",100,10,10,1,1,1,NA,"Rat","Unspecified",NA,"Oral diet","systemic","body weight","Both","Continuous","Decrease in body weight",NA,NA,NA,NA,"",0.01,100
"Thiocyanomethylthio)Benzothiazole, 2-(",21564170,"OPP","Chronic RfD (mg/kg/day)",0.01,"http://www.epa.gov/opp00001/chem_search/reg_actions/reregistration/red_PC-035603_1-Aug-06.pdf","2006","Goburdhun, R., and Greenough, R.J. 1989. 2(Thiocyanomethylthio)benzothiazole (TCMTB): 52-Week dietary toxicity study in dogs.","LOAEL",3.8,NA,NA,"decreased body weight gain, decreased white cells, monocytes, and plasma ALT; decreased uterine weight in females",300,10,10,1,3,1,NA,"Dog","",NA,"Oral diet","combined","multiple","","Continuous","multiple",NA,NA,NA,NA,"",0.01,300
"Thiocyanomethylthio)Benzothiazole, 2-(",21564170,"HEAST","RfD (mg/kg/day)",0.03,"http://epa-heast.ornl.gov/heast.php?chemical=Thiocyanomethylthio)Benzothiazole, 2-(","8/1984","U.S. EPA. 1984. Health and environmental effects profile for TCMTB. Prepared by the Office of Health and Environmental Assessment, Environmental Criteria and Assessment Office, Cincinnati, OH for the Office of Solid Waste, Washington, DC","NOEL",25,NA,NA,"Stomach lesions",1000,10,10,10,1,1,NA,"Rat","Unspecified",NA,"Oral diet","stomach/forestomach","nonneoplastic histopathology","Both","","stomach lesions (inflamatory cell infiltration and edema in the stomach)",NA,NA,NA,NA,"",0.03,1000
"Thiodicarb",59669260,"OPP","Chronic RfD (mg/kg/day)",0.03,"http://www.epa.gov/opp00001/chem_search/reg_actions/reregistration/red_PC-114501_1-Sep-98.pdf","1998","Atkinson, C.; Hudson, P.; Willerton, J.; et al. (1994). Thiodicarb: 104 Week Dietary Carcinogenicity Study in Rats. Project No. 11026: 450441. Unpublished

study by Inveresk Research International.","NOEL",3.3,NA,NA,"increased incidence of extramedullary hemopoiesis in males and decreased RBC cholinesterase in females",100,10,10,1,1,1,NA,"Rat","",NA,"Oral diet","combined","multiple","","","multiple",NA,NA,NA,NA,"",0.03,100
"Thiophanate-Methyl",23564058,"IRIS","RfD (mg/kg/day)",0.08,"http://www.epa.gov/iris/subst/0117.htm","1/1/1992","Pennwalt Corporation. 1972a. MRID No. 00032673, 00117868; HED Doc. No. 00200, 00203, 004260. Available from EPA. Write to FOI, EPA, Washington D.C. 20460.","NOEL",8,NA,NA,"Decreased body weight, decreased spermatogenesis, and histological evidence of hyperthyrodism",100,10,10,1,1,1,NA,"Rat","Sprague-Dawley",NA,"Oral diet","systemic","body weight","Both","Continuous","Decreased body weight",NA,NA,NA,NA,"",0.08,100
"Thiophanate-Methyl",23564058,"IRIS","RfD (mg/kg/day)",0.08,"http://www.epa.gov/iris/subst/0117.htm","1/1/1992","Pennwalt Corporation. 1972a. MRID No. 00032673, 00117868; HED Doc. No. 00200, 00203, 004260. Available from EPA. Write to FOI, EPA, Washington D.C. 20460.","NOEL",8,NA,NA,"Decreased body weight, decreased spermatogenesis, and histological evidence of hyperthyrodism",100,10,10,1,1,1,NA,"Rat","Sprague-Dawley",NA,"Oral diet","thyroid","nonneoplastic histopathology","Both","Dichotomous","histological evidence of hyperthyrodism",NA,NA,NA,NA,"",0.08,100
